#,Job Name,position oracle id,candidate name,email,id name,mobile number,candidate type,job id,candidate id,stage,stage start date,stage end date,interview date,joining date,added by
8,Officer,,Taylor Doe,taylordoe@mailinator.com,6434344343,+966534343434,civilian,61,88,Assessment,20 Aug 2020 06:48:15,,,,assessment coordinator
1,Officer,,Ahmad Saleem,saleem@gmail.com,5434352553,+966543543646,military,61,87,Applied,20 Aug 2020 05:58:00,20 Aug 2020 05:58:06,,,Recruiter Mod
2,Officer,,Ahmad Saleem,saleem@gmail.com,5434352553,+966543543646,military,61,87,Shortlisted,20 Aug 2020 05:58:06,20 Aug 2020 05:58:18,,,Recruiter Mod
3,Officer,,Ahmad Saleem,saleem@gmail.com,5434352553,+966543543646,military,61,87,Shared,20 Aug 2020 05:58:18,20 Aug 2020 05:59:08,,,Recruiter Mod
4,Officer,,Ahmad Saleem,saleem@gmail.com,5434352553,+966543543646,military,61,87,Selected,20 Aug 2020 05:59:08,20 Aug 2020 05:59:56,,,GDepartment Manager
5,Officer,,Ahmad Saleem,saleem@gmail.com,5434352553,+966543543646,military,61,87,Interview,20 Aug 2020 05:59:56,20 Aug 2020 06:00:59,,,Recruiter Mod
6,Officer,,Ahmad Saleem,saleem@gmail.com,5434352553,+966543543646,military,61,87,PassInterview,20 Aug 2020 06:00:59,20 Aug 2020 06:01:53,,,GDepartment Manager
7,Officer,,Ahmad Saleem,saleem@gmail.com,5434352553,+966543543646,military,61,87,SecurityClearance,20 Aug 2020 06:01:53,20 Aug 2020 06:01:56,,,Recruiter Mod
8,Officer,,Ahmad Saleem,saleem@gmail.com,5434352553,+966543543646,military,61,87,Assessment,20 Aug 2020 06:01:56,,,,assessment coordinator
1,Agent,,Saj Doe,sajdeo@mailinator.com,5343453444,+966645454545,civilian,60,86,Applied,19 Aug 2020 15:28:35,19 Aug 2020 15:28:57,,,Recruiter Mod
2,Agent,,Saj Doe,sajdeo@mailinator.com,5343453444,+966645454545,civilian,60,86,Shortlisted,19 Aug 2020 15:28:57,19 Aug 2020 15:29:13,,,Recruiter Mod
3,Agent,,Saj Doe,sajdeo@mailinator.com,5343453444,+966645454545,civilian,60,86,Shared,19 Aug 2020 15:29:13,19 Aug 2020 15:30:12,,,Recruiter Mod
4,Agent,,Saj Doe,sajdeo@mailinator.com,5343453444,+966645454545,civilian,60,86,Selected,19 Aug 2020 15:30:12,19 Aug 2020 15:32:31,,,Agency Manager
5,Agent,,Saj Doe,sajdeo@mailinator.com,5343453444,+966645454545,civilian,60,86,Interview,19 Aug 2020 15:32:31,19 Aug 2020 15:33:37,,,Recruiter Mod
6,Agent,,Saj Doe,sajdeo@mailinator.com,5343453444,+966645454545,civilian,60,86,PassInterview,19 Aug 2020 15:33:37,19 Aug 2020 15:34:00,,,Agency Manager
7,Agent,,Saj Doe,sajdeo@mailinator.com,5343453444,+966645454545,civilian,60,86,SecurityClearance,19 Aug 2020 15:34:00,19 Aug 2020 15:34:03,,,Recruiter Mod
8,Agent,,Saj Doe,sajdeo@mailinator.com,5343453444,+966645454545,civilian,60,86,Assessment,19 Aug 2020 15:34:03,,,,assessment coordinator
1,ABC,,A A,aa@aa.com,6786843445,+966967867874,civilian,59,85,Applied,18 Aug 2020 08:08:29,18 Aug 2020 08:09:09,,,Department Manager
2,ABC,,A A,aa@aa.com,6786843445,+966967867874,civilian,59,85,Shortlisted,18 Aug 2020 08:09:09,18 Aug 2020 08:09:20,,,Recruiter Mod
3,ABC,,A A,aa@aa.com,6786843445,+966967867874,civilian,59,85,Shared,18 Aug 2020 08:09:20,18 Aug 2020 08:09:41,,,Recruiter Mod
4,ABC,,A A,aa@aa.com,6786843445,+966967867874,civilian,59,85,Selected,18 Aug 2020 08:09:41,18 Aug 2020 08:11:05,,,Department Manager
5,ABC,,A A,aa@aa.com,6786843445,+966967867874,civilian,59,85,Interview,18 Aug 2020 08:11:05,,,,Recruiter Mod
1,Support,,Mohamed Yakout,myakout+candidate@bloovo.com,1212121212,+966122312212,civilian,57,84,Applied,16 Aug 2020 09:06:32,,,,M-U M-U
1,Agent,,Agent4 doe,afour@mailinator.com,7456554556,+966764545455,civilian,60,83,Applied,16 Aug 2020 08:27:39,,,,Agency Manager
1,Agent,,Agent 2 test,agent2@mailinator.com,7576565656,+966656565653,civilian,60,82,Applied,16 Aug 2020 07:49:54,,,,Agency Manager
1,Agent,,Agent Created,agc@mailinator.com,5454545454,+966534343434,civilian,60,81,Applied,16 Aug 2020 07:28:48,,,,Agency Manager
1,Agent,,dsdsds dsdsd,gererer@mailinator.com,3446465643,+966534343434,civilian,60,80,Applied,16 Aug 2020 07:24:55,,,,Agency Manager
1,Agent,,Rec created,rec@mailinator.com,7645464545,+966534343434,civilian,60,79,Applied,16 Aug 2020 07:12:57,16 Aug 2020 07:22:54,,,Recruiter Mod
2,Agent,,Rec created,rec@mailinator.com,7645464545,+966534343434,civilian,60,79,Shortlisted,16 Aug 2020 07:22:54,16 Aug 2020 07:23:53,,,Recruiter Mod
3,Agent,,Rec created,rec@mailinator.com,7645464545,+966534343434,civilian,60,79,Shared,16 Aug 2020 07:23:53,,,,Recruiter Mod
1,Agent,,Sofy doe,sophie@mailinator.com,6454656656,+966535454545,civilian,60,78,Applied,16 Aug 2020 04:51:05,16 Aug 2020 04:51:15,,,Recruiter Mod
2,Agent,,Sofy doe,sophie@mailinator.com,6454656656,+966535454545,civilian,60,78,Shortlisted,16 Aug 2020 04:51:15,16 Aug 2020 04:51:24,,,Recruiter Mod
3,Agent,,Sofy doe,sophie@mailinator.com,6454656656,+966535454545,civilian,60,78,Shared,16 Aug 2020 04:51:24,16 Aug 2020 04:57:01,,,Recruiter Mod
4,Agent,,Sofy doe,sophie@mailinator.com,6454656656,+966535454545,civilian,60,78,Selected,16 Aug 2020 04:57:01,16 Aug 2020 04:59:01,,,Agency Manager
5,Agent,,Sofy doe,sophie@mailinator.com,6454656656,+966535454545,civilian,60,78,Interview,16 Aug 2020 04:59:01,16 Aug 2020 05:18:58,,,Recruiter Mod
6,Agent,,Sofy doe,sophie@mailinator.com,6454656656,+966535454545,civilian,60,78,PassInterview,16 Aug 2020 05:18:58,16 Aug 2020 05:44:31,,,Agency Manager
7,Agent,,Sofy doe,sophie@mailinator.com,6454656656,+966535454545,civilian,60,78,SecurityClearance,16 Aug 2020 05:44:31,16 Aug 2020 05:44:34,,,Recruiter Mod
8,Agent,,Sofy doe,sophie@mailinator.com,6454656656,+966535454545,civilian,60,78,Assessment,16 Aug 2020 05:44:34,,,,assessment coordinator
1,Agent,,Sawtari Ahmad,ahmad.sawtari@gmail.com,1224232342,+966544455445,contractual,60,77,Applied,15 Aug 2020 19:07:28,15 Aug 2020 19:07:42,,,Recruiter Mod
2,Agent,,Sawtari Ahmad,ahmad.sawtari@gmail.com,1224232342,+966544455445,contractual,60,77,Shortlisted,15 Aug 2020 19:07:42,15 Aug 2020 19:07:56,,,Recruiter Mod
3,Agent,,Sawtari Ahmad,ahmad.sawtari@gmail.com,1224232342,+966544455445,contractual,60,77,Shared,15 Aug 2020 19:07:56,15 Aug 2020 19:08:58,,,Recruiter Mod
4,Agent,,Sawtari Ahmad,ahmad.sawtari@gmail.com,1224232342,+966544455445,contractual,60,77,Selected,15 Aug 2020 19:08:58,15 Aug 2020 19:10:13,,,Agency Manager
5,Agent,,Sawtari Ahmad,ahmad.sawtari@gmail.com,1224232342,+966544455445,contractual,60,77,Interview,15 Aug 2020 19:10:13,15 Aug 2020 19:11:30,,,Recruiter Mod
6,Agent,,Sawtari Ahmad,ahmad.sawtari@gmail.com,1224232342,+966544455445,contractual,60,77,PassInterview,15 Aug 2020 19:11:30,07 Sep 2020 12:56:40,,,Agency Manager
7,Agent,,Sawtari Ahmad,ahmad.sawtari@gmail.com,1224232342,+966544455445,contractual,60,77,SecurityClearance,07 Sep 2020 12:56:40,07 Sep 2020 12:56:40,,,Recruiter Mod
8,Agent,,Sawtari Ahmad,ahmad.sawtari@gmail.com,1224232342,+966544455445,contractual,60,77,Assessment,07 Sep 2020 12:56:40,,,,Recruiter Mod
1,Agent,,Fouad S,f.saw@gmail.com,1232324343,+966544444444,contractual,60,76,Applied,15 Aug 2020 18:41:15,15 Aug 2020 18:41:26,,,Recruiter Mod
2,Agent,,Fouad S,f.saw@gmail.com,1232324343,+966544444444,contractual,60,76,Shortlisted,15 Aug 2020 18:41:26,15 Aug 2020 18:41:35,,,Recruiter Mod
3,Agent,,Fouad S,f.saw@gmail.com,1232324343,+966544444444,contractual,60,76,Shared,15 Aug 2020 18:41:35,15 Aug 2020 18:42:30,,,Recruiter Mod
4,Agent,,Fouad S,f.saw@gmail.com,1232324343,+966544444444,contractual,60,76,Selected,15 Aug 2020 18:42:30,15 Aug 2020 18:43:31,,,Agency Manager
5,Agent,,Fouad S,f.saw@gmail.com,1232324343,+966544444444,contractual,60,76,Interview,15 Aug 2020 18:43:31,15 Aug 2020 18:44:46,,,Recruiter Mod
6,Agent,,Fouad S,f.saw@gmail.com,1232324343,+966544444444,contractual,60,76,PassInterview,15 Aug 2020 18:44:46,15 Aug 2020 18:46:43,,,Agency Manager
7,Agent,,Fouad S,f.saw@gmail.com,1232324343,+966544444444,contractual,60,76,SecurityClearance,15 Aug 2020 18:46:43,15 Aug 2020 18:46:46,,,Recruiter Mod
8,Agent,,Fouad S,f.saw@gmail.com,1232324343,+966544444444,contractual,60,76,Assessment,15 Aug 2020 18:46:46,,,,Recruiter Mod
1,Agent,,Mustafa Issa,mustafa.issa@gmail.com,1245556345,+966545544444,civilian,60,75,Applied,15 Aug 2020 17:46:11,15 Aug 2020 17:46:18,,,Recruiter Mod
2,Agent,,Mustafa Issa,mustafa.issa@gmail.com,1245556345,+966545544444,civilian,60,75,Shortlisted,15 Aug 2020 17:46:18,15 Aug 2020 17:46:26,,,Recruiter Mod
3,Agent,,Mustafa Issa,mustafa.issa@gmail.com,1245556345,+966545544444,civilian,60,75,Shared,15 Aug 2020 17:46:26,15 Aug 2020 17:47:12,,,Recruiter Mod
4,Agent,,Mustafa Issa,mustafa.issa@gmail.com,1245556345,+966545544444,civilian,60,75,Selected,15 Aug 2020 17:47:12,15 Aug 2020 17:48:18,,,Agency Manager
5,Agent,,Mustafa Issa,mustafa.issa@gmail.com,1245556345,+966545544444,civilian,60,75,Interview,15 Aug 2020 17:48:18,15 Aug 2020 17:49:30,,,Recruiter Mod
6,Agent,,Mustafa Issa,mustafa.issa@gmail.com,1245556345,+966545544444,civilian,60,75,PassInterview,15 Aug 2020 17:49:30,15 Aug 2020 17:50:25,,,Agency Manager
7,Agent,,Mustafa Issa,mustafa.issa@gmail.com,1245556345,+966545544444,civilian,60,75,SecurityClearance,15 Aug 2020 17:50:25,15 Aug 2020 17:50:28,,,Recruiter Mod
8,Agent,,Mustafa Issa,mustafa.issa@gmail.com,1245556345,+966545544444,civilian,60,75,Assessment,15 Aug 2020 17:50:28,,,,Recruiter Mod
1,Test,,Ibrahim Test,applicant@mailinator.com,5587654321,+966595959595,military,58,74,Applied,09 Aug 2020 22:18:07,13 Aug 2020 15:58:13,,,tareq recruiter
2,Test,,Ibrahim Test,applicant@mailinator.com,5587654321,+966595959595,military,58,74,Shortlisted,13 Aug 2020 15:58:13,13 Aug 2020 15:58:17,,,Recruiter Mod
3,Test,,Ibrahim Test,applicant@mailinator.com,5587654321,+966595959595,military,58,74,Shared,13 Aug 2020 15:58:17,13 Aug 2020 15:59:33,,,Recruiter Mod
4,Test,,Ibrahim Test,applicant@mailinator.com,5587654321,+966595959595,military,58,74,Selected,13 Aug 2020 15:59:33,13 Aug 2020 16:00:38,,,M-DEPUTY M-DEPUTY
5,Test,,Ibrahim Test,applicant@mailinator.com,5587654321,+966595959595,military,58,74,Interview,13 Aug 2020 16:00:38,13 Aug 2020 16:01:17,,,Recruiter Mod
6,Test,,Ibrahim Test,applicant@mailinator.com,5587654321,+966595959595,military,58,74,PassInterview,13 Aug 2020 16:01:17,13 Aug 2020 16:02:20,,,M-DEPUTY M-DEPUTY
7,Test,,Ibrahim Test,applicant@mailinator.com,5587654321,+966595959595,military,58,74,SecurityClearance,13 Aug 2020 16:02:20,13 Aug 2020 16:02:23,,,Recruiter Mod
8,Test,,Ibrahim Test,applicant@mailinator.com,5587654321,+966595959595,military,58,74,Assessment,13 Aug 2020 16:02:23,,,,Recruiter Mod
1,Test,,Test User,test123+456@gmail.com,6669809705,+966789989080,civilian,58,73,Applied,06 Aug 2020 14:59:36,,,,Recruiter Mod
1,Test,,WW WW,ww@ww.com,6798675675,+966978696976,civilian,58,72,Applied,06 Aug 2020 14:36:00,,,,Recruiter Mod
1,Support,,Tareq Issa,tareq.issa61+777@gmail.com,2332353553,+966544777147,civilian,57,71,Applied,06 Aug 2020 13:58:36,,,,tareq recruiter
1,tareq job,,A A,a@aa.com,3221212142,+9662121212,civilian,29,70,Applied,06 Aug 2020 09:38:31,,,,Recruiter Mod
1,وظيفة مدير مالي,,YUI Doe,ydoe@mailinator.com,6454545454,+966543433434,,35,69,Applied,29 Jul 2020 07:01:44,,,,Recruiter Mod
1,وظيفة مدير مالي,,QWE Doe,qdoe@mailinator.com,3434434343,+966534345343,,35,68,Applied,29 Jul 2020 06:11:45,29 Jul 2020 06:15:18,,,Recruiter Mod
2,وظيفة مدير مالي,,QWE Doe,qdoe@mailinator.com,3434434343,+966534345343,,35,68,Shortlisted,29 Jul 2020 06:15:18,29 Jul 2020 06:16:05,,,Recruiter Mod
3,وظيفة مدير مالي,,QWE Doe,qdoe@mailinator.com,3434434343,+966534345343,,35,68,Shared,29 Jul 2020 06:16:05,29 Jul 2020 06:17:00,,,Recruiter Mod
4,وظيفة مدير مالي,,QWE Doe,qdoe@mailinator.com,3434434343,+966534345343,,35,68,Selected,29 Jul 2020 06:17:00,29 Jul 2020 06:18:11,,,Agency Manager
5,وظيفة مدير مالي,,QWE Doe,qdoe@mailinator.com,3434434343,+966534345343,,35,68,Interview,29 Jul 2020 06:18:11,29 Jul 2020 06:22:06,,,Recruiter Mod
6,وظيفة مدير مالي,,QWE Doe,qdoe@mailinator.com,3434434343,+966534345343,,35,68,PassInterview,29 Jul 2020 06:22:06,29 Jul 2020 06:23:34,,,Agency Manager
7,وظيفة مدير مالي,,QWE Doe,qdoe@mailinator.com,3434434343,+966534345343,,35,68,SecurityClearance,29 Jul 2020 06:23:34,,,,Recruiter Mod
1,وظيفة مدير مالي,,Tareq Issa,tisa@gmail.com,2343455244,+966544777147,,35,67,Applied,28 Jul 2020 17:38:51,28 Jul 2020 17:40:25,,,tareq recruiter
2,وظيفة مدير مالي,,Tareq Issa,tisa@gmail.com,2343455244,+966544777147,,35,67,Shortlisted,28 Jul 2020 17:40:25,28 Jul 2020 17:50:29,,,tareq recruiter
3,وظيفة مدير مالي,,Tareq Issa,tisa@gmail.com,2343455244,+966544777147,,35,67,Shared,28 Jul 2020 17:50:29,28 Jul 2020 17:57:18,,,tareq recruiter
4,وظيفة مدير مالي,,Tareq Issa,tisa@gmail.com,2343455244,+966544777147,,35,67,Selected,28 Jul 2020 17:57:18,28 Jul 2020 18:06:04,,,Unit Manager
5,وظيفة مدير مالي,,Tareq Issa,tisa@gmail.com,2343455244,+966544777147,,35,67,Interview,28 Jul 2020 18:06:04,28 Jul 2020 18:32:21,,,tareq recruiter
6,وظيفة مدير مالي,,Tareq Issa,tisa@gmail.com,2343455244,+966544777147,,35,67,PassInterview,28 Jul 2020 18:32:21,28 Jul 2020 18:36:12,,,Unit Manager
7,وظيفة مدير مالي,,Tareq Issa,tisa@gmail.com,2343455244,+966544777147,,35,67,SecurityClearance,28 Jul 2020 18:36:12,28 Jul 2020 18:36:30,,,tareq recruiter
8,وظيفة مدير مالي,,Tareq Issa,tisa@gmail.com,2343455244,+966544777147,,35,67,SecurityClearance,28 Jul 2020 18:36:30,,,,tareq recruiter
1,وظيفة مدير مالي,,kes doe,kdo@mailinator.com,3243434434,+966534334434,,35,66,Applied,28 Jul 2020 14:56:10,28 Jul 2020 14:56:39,,,Recruiter Mod
2,وظيفة مدير مالي,,kes doe,kdo@mailinator.com,3243434434,+966534334434,,35,66,Shortlisted,28 Jul 2020 14:56:39,28 Jul 2020 14:56:42,,,Recruiter Mod
3,وظيفة مدير مالي,,kes doe,kdo@mailinator.com,3243434434,+966534334434,,35,66,Shared,28 Jul 2020 14:56:42,28 Jul 2020 14:57:23,,,Recruiter Mod
4,وظيفة مدير مالي,,kes doe,kdo@mailinator.com,3243434434,+966534334434,,35,66,Selected,28 Jul 2020 14:57:23,28 Jul 2020 14:58:56,,,Agency Manager
5,وظيفة مدير مالي,,kes doe,kdo@mailinator.com,3243434434,+966534334434,,35,66,Interview,28 Jul 2020 14:58:56,28 Jul 2020 15:01:00,,,Recruiter Mod
6,وظيفة مدير مالي,,kes doe,kdo@mailinator.com,3243434434,+966534334434,,35,66,PassInterview,28 Jul 2020 15:01:00,28 Jul 2020 15:40:03,,,Agency Manager
7,وظيفة مدير مالي,,kes doe,kdo@mailinator.com,3243434434,+966534334434,,35,66,SecurityClearance,28 Jul 2020 15:40:03,,,,Recruiter Mod
1,وظيفة مدير مالي,,Int doe,idoe@mailinator.com,3443434343,+966534343434,,35,65,Applied,28 Jul 2020 14:38:02,28 Jul 2020 14:38:36,,,Recruiter Mod
2,وظيفة مدير مالي,,Int doe,idoe@mailinator.com,3443434343,+966534343434,,35,65,Shortlisted,28 Jul 2020 14:38:36,28 Jul 2020 14:38:40,,,Recruiter Mod
3,وظيفة مدير مالي,,Int doe,idoe@mailinator.com,3443434343,+966534343434,,35,65,Shared,28 Jul 2020 14:38:40,28 Jul 2020 14:39:16,,,Recruiter Mod
4,وظيفة مدير مالي,,Int doe,idoe@mailinator.com,3443434343,+966534343434,,35,65,Selected,28 Jul 2020 14:39:16,28 Jul 2020 14:49:39,,,Agency Manager
5,وظيفة مدير مالي,,Int doe,idoe@mailinator.com,3443434343,+966534343434,,35,65,Interview,28 Jul 2020 14:49:39,28 Jul 2020 14:54:14,,,Recruiter Mod
6,وظيفة مدير مالي,,Int doe,idoe@mailinator.com,3443434343,+966534343434,,35,65,PassInterview,28 Jul 2020 14:54:14,,,,Agency Manager
1,وظيفة مدير مالي,,muz doe,mzd@mailinator.com,3434343445,+966553434343,,35,64,Applied,28 Jul 2020 13:16:11,28 Jul 2020 13:18:44,,,Agency Manager
2,وظيفة مدير مالي,,muz doe,mzd@mailinator.com,3434343445,+966553434343,,35,64,Shortlisted,28 Jul 2020 13:18:44,28 Jul 2020 13:18:49,,,Recruiter Mod
3,وظيفة مدير مالي,,muz doe,mzd@mailinator.com,3434343445,+966553434343,,35,64,Shared,28 Jul 2020 13:18:49,28 Jul 2020 13:55:58,,,Recruiter Mod
4,وظيفة مدير مالي,,muz doe,mzd@mailinator.com,3434343445,+966553434343,,35,64,Selected,28 Jul 2020 13:55:58,,,,Agency Manager
1,وظيفة مدير مالي,,Test User,testuser123@mailinator.com,7890789987,+966798656858,,35,63,Applied,28 Jul 2020 11:47:24,28 Jul 2020 11:48:25,,,Recruiter Mod
2,وظيفة مدير مالي,,Test User,testuser123@mailinator.com,7890789987,+966798656858,,35,63,Shortlisted,28 Jul 2020 11:48:25,28 Jul 2020 11:48:32,,,Recruiter Mod
3,وظيفة مدير مالي,,Test User,testuser123@mailinator.com,7890789987,+966798656858,,35,63,Shared,28 Jul 2020 11:48:32,28 Jul 2020 11:49:46,,,Recruiter Mod
4,وظيفة مدير مالي,,Test User,testuser123@mailinator.com,7890789987,+966798656858,,35,63,Selected,28 Jul 2020 11:49:46,,,,Agency Manager
1,HR-IT,,Mod Demo,mod1@test.com,987908271,+971124642113,,23,6,Applied,21 Jul 2020 15:15:35,,,,Recruiter Mod
1,وظيفة مدير مالي,,Mod Demo2,mod23@test.com,86747356,+9713980622,,35,7,Applied,21 Jul 2020 15:07:31,21 Jul 2020 15:19:42,,,Recruiter Mod
2,وظيفة مدير مالي,,Mod Demo2,mod23@test.com,86747356,+9713980622,,35,7,Shortlisted,21 Jul 2020 15:19:42,,,,Recruiter Mod
1,وظيفة مدير مالي,,Mod Demo,mod1@test.com,987908271,+971124642113,,35,6,Applied,21 Jul 2020 15:06:53,,,,Recruiter Mod
1,Software Developer,,Mod Demo,mod1@test.com,987908271,+971124642113,,21,6,Applied,21 Jul 2020 14:52:21,,,,Recruiter Mod
1,وظيفة مدير مالي,,gfgfgfg gfdgfd,fgdgfdgrt@dff.gfr,4324321132,+966243131212,,35,62,Applied,21 Jul 2020 09:38:10,21 Jul 2020 09:51:03,,,Agency Manager
2,وظيفة مدير مالي,,gfgfgfg gfdgfd,fgdgfdgrt@dff.gfr,4324321132,+966243131212,,35,62,Shortlisted,21 Jul 2020 09:51:03,21 Jul 2020 09:51:06,,,Recruiter Mod
3,وظيفة مدير مالي,,gfgfgfg gfdgfd,fgdgfdgrt@dff.gfr,4324321132,+966243131212,,35,62,Shared,21 Jul 2020 09:51:06,21 Jul 2020 10:04:52,,,Recruiter Mod
4,وظيفة مدير مالي,,gfgfgfg gfdgfd,fgdgfdgrt@dff.gfr,4324321132,+966243131212,,35,62,Selected,21 Jul 2020 10:04:52,21 Jul 2020 11:17:42,,,Unit Manager
5,وظيفة مدير مالي,,gfgfgfg gfdgfd,fgdgfdgrt@dff.gfr,4324321132,+966243131212,,35,62,Interview,21 Jul 2020 11:17:42,11 Feb 2022 00:00:00,,,Recruiter Mod
6,وظيفة مدير مالي,,gfgfgfg gfdgfd,fgdgfdgrt@dff.gfr,4324321132,+966243131212,,35,62,PassInterview,11 Feb 2022 00:00:00,12 Mar 2022 00:00:00,,,Unit Manager
7,وظيفة مدير مالي,,gfgfgfg gfdgfd,fgdgfdgrt@dff.gfr,4324321132,+966243131212,,35,62,SecurityClearance,12 Mar 2022 00:00:00,,,,Recruiter Mod
1,وظيفة مدير مالي,,retretretre tretr,tretretre@fedfr.hnjhjh,7689667698,+966769786655,,35,61,Applied,21 Jul 2020 09:37:43,21 Jul 2020 15:04:11,,,Agency Manager
2,وظيفة مدير مالي,,retretretre tretr,tretretre@fedfr.hnjhjh,7689667698,+966769786655,,35,61,Shortlisted,21 Jul 2020 15:04:11,28 Jul 2020 11:37:11,,,Recruiter Mod
3,وظيفة مدير مالي,,retretretre tretr,tretretre@fedfr.hnjhjh,7689667698,+966769786655,,35,61,Shared,28 Jul 2020 11:37:11,28 Jul 2020 11:40:29,,,Recruiter Mod
4,وظيفة مدير مالي,,retretretre tretr,tretretre@fedfr.hnjhjh,7689667698,+966769786655,,35,61,Selected,28 Jul 2020 11:40:29,,,,Agency Manager
1,وظيفة مدير مالي,,dasfdsfd fdewferw,dsfdfd@mahju.gbh,7869666666,+966769888888,,35,60,Applied,21 Jul 2020 09:37:15,,,,Agency Manager
1,وظيفة مدير مالي,,dsadsad dsads,dsadsadsa@dsds.com,7889685677,+966978799898,,35,59,Applied,21 Jul 2020 09:35:54,21 Jul 2020 15:11:13,,,Agency Manager
2,وظيفة مدير مالي,,dsadsad dsads,dsadsadsa@dsds.com,7889685677,+966978799898,,35,59,Shortlisted,21 Jul 2020 15:11:13,21 Jul 2020 15:30:43,,,Recruiter Mod
3,وظيفة مدير مالي,,dsadsad dsads,dsadsadsa@dsds.com,7889685677,+966978799898,,35,59,Shared,21 Jul 2020 15:30:43,21 Jul 2020 15:31:37,,,Recruiter Mod
4,وظيفة مدير مالي,,dsadsad dsads,dsadsadsa@dsds.com,7889685677,+966978799898,,35,59,Selected,21 Jul 2020 15:31:37,21 Jul 2020 15:33:51,,,Unit Manager
5,وظيفة مدير مالي,,dsadsad dsads,dsadsadsa@dsds.com,7889685677,+966978799898,,35,59,Interview,21 Jul 2020 15:33:51,,,,Recruiter Mod
1,وظيفة مدير مالي,,dsadsa dsafdde,sdasa@dsd.hj,5768999967,+966778787988,,35,58,Applied,21 Jul 2020 09:35:19,,,,Agency Manager
1,HR-IT,,Alaa Rshyed,alaa.aburshyed+1231@gmail.com,1231231244,+966541751242,,23,56,Applied,20 Jul 2020 18:40:58,20 Jul 2020 18:41:08,,,محمد 188 محمد 188
2,HR-IT,,Alaa Rshyed,alaa.aburshyed+1231@gmail.com,1231231244,+966541751242,,23,56,Shortlisted,20 Jul 2020 18:41:08,20 Jul 2020 18:41:33,,,محمد 188 محمد 188
3,HR-IT,,Alaa Rshyed,alaa.aburshyed+1231@gmail.com,1231231244,+966541751242,,23,56,Shared,20 Jul 2020 18:41:33,20 Jul 2020 18:43:34,,,محمد 188 محمد 188
4,HR-IT,,Alaa Rshyed,alaa.aburshyed+1231@gmail.com,1231231244,+966541751242,,23,56,Selected,20 Jul 2020 18:43:34,20 Jul 2020 18:44:42,,,Alaa Rshyed
5,HR-IT,,Alaa Rshyed,alaa.aburshyed+1231@gmail.com,1231231244,+966541751242,,23,56,Interview,20 Jul 2020 18:44:42,20 Jul 2020 18:46:33,,,محمد 188 محمد 188
6,HR-IT,,Alaa Rshyed,alaa.aburshyed+1231@gmail.com,1231231244,+966541751242,,23,56,PassInterview,20 Jul 2020 18:46:33,,,,Alaa Rshyed
1,M-U-JOB,,TT TT,tt@tt.tt,1001001001,+9661567109966,,25,55,Applied,20 Jul 2020 09:07:38,,,,M-GD M-GD
1,وظيفة مدير مالي,,Tareq Doe,tardoe@mailinator.com,3534343434,+966534234345,,35,54,Applied,20 Jul 2020 08:40:31,,,,Unit Manager
1,Software Developer,,Iqbal khan,iqbal@mailinator.com,12424233,+971983443233,,5,9,Applied,20 Jul 2020 08:37:54,,,,Unit Manager
1,وظيفة مدير مالي,,Amin Ali,aali@mailinator.com,4545544554,+966343434434,,35,53,Applied,20 Jul 2020 08:20:31,,,,Recruiter Mod
1,وظيفة مدير مالي,,Ali Doe,alidoe@mailinator.com,3434342323,+966232323232,,35,52,Applied,20 Jul 2020 08:03:35,21 Jul 2020 06:19:55,,,Recruiter Mod
2,وظيفة مدير مالي,,Ali Doe,alidoe@mailinator.com,3434342323,+966232323232,,35,52,Shortlisted,21 Jul 2020 06:19:55,21 Jul 2020 06:19:58,,,Recruiter Mod
3,وظيفة مدير مالي,,Ali Doe,alidoe@mailinator.com,3434342323,+966232323232,,35,52,Shared,21 Jul 2020 06:19:58,21 Jul 2020 06:21:01,,,Recruiter Mod
4,وظيفة مدير مالي,,Ali Doe,alidoe@mailinator.com,3434342323,+966232323232,,35,52,Selected,21 Jul 2020 06:21:01,21 Jul 2020 06:28:30,,,Unit Manager
5,وظيفة مدير مالي,,Ali Doe,alidoe@mailinator.com,3434342323,+966232323232,,35,52,Interview,21 Jul 2020 06:28:30,21 Jul 2020 07:31:57,,,Recruiter Mod
6,وظيفة مدير مالي,,Ali Doe,alidoe@mailinator.com,3434342323,+966232323232,,35,52,PassInterview,21 Jul 2020 07:31:57,,,,Unit Manager
1,وظيفة مدير مالي,,Edge Doe,edge@mailinator.com,3434343434,+966343534343,,35,51,Applied,20 Jul 2020 07:08:46,,,,Recruiter Mod
1,وظيفة مدير مالي,,Yakout Doe,yakdd@mailinator.com,3434334343,+966533534533,,35,50,Applied,20 Jul 2020 07:02:14,20 Jul 2020 09:27:28,,,Recruiter Mod
2,وظيفة مدير مالي,,Yakout Doe,yakdd@mailinator.com,3434334343,+966533534533,,35,50,Shortlisted,20 Jul 2020 09:27:28,20 Jul 2020 09:27:28,,,Recruiter Mod
3,وظيفة مدير مالي,,Yakout Doe,yakdd@mailinator.com,3434334343,+966533534533,,35,50,Shortlisted,20 Jul 2020 09:27:28,20 Jul 2020 12:02:05,,,Recruiter Mod
4,وظيفة مدير مالي,,Yakout Doe,yakdd@mailinator.com,3434334343,+966533534533,,35,50,Shared,20 Jul 2020 12:02:05,20 Jul 2020 12:03:26,,,Recruiter Mod
